,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,truck_0,truck_1,truck_2,truck_3,depot_0,depot_1,depot_2,depot_3
f_54,93.03762679690406,38.2099463490856,67.26812023536856,82.03657720797473,100.16985574512923,45.17742799230607,91.39474820797966,55.60575509783138,101.95096860746347,77.07788269017254,36.05551275463989,101.59232254457027,78.92401408950256,52.20153254455275,56.08029957123981,71.02112361825881,28.0178514522438,98.18350166906862,96.02083107326243,65.11528238439882,63.0317380372777,74.33034373659252,78.49203781276162,91.39474820797966,86.28441342444185,54.147945482723536,74.30343195303969,36.345563690772494,34.48187929913333,56.356011214421486,41.773197148410844,18.439088914585774,64.40496875241847,80.62257748298549,102.47438704378767,38.62641583165593,12.0,88.09086218218096,86.83317338436964,63.387695966961914,24.041630560342615,78.16009211867653,53.33854141237835,19.849433241279208,11.40175425099138,48.703182647543684,38.27531841800928,86.76981041814025,27.459060435491963,78.63841300535,53.14132102234569,18.384776310850235,54.20332093147061,17.029386365926403,0.0,107.91200118615167,94.76286192385707,47.01063709417264,90.27181176868004,29.5296461204668,76.57675887630658,20.518284528683193,52.80151512977634,57.28001396647874,68.9492567037528,71.16881339463234,60.37383539249432,70.3846574190711,59.09314681077663,27.294688127912362,52.952809179494906,82.03657720797473,42.43819034784589,30.066592756745816,91.0,28.42534080710379,23.706539182259394,25.553864678361276,59.07622195096772,23.08679276123039,35.84689665786984,29.410882339705484,41.48493702538308,98.2700361249552,54.91812087098393,84.38601779915912,59.20304046246274,84.02380615040002,43.18564576337837,45.17742799230607,41.43669871020132,82.61961026293939,23.021728866442675,38.948684188300895,33.28663395418648,17.26267650163207,31.144823004794873,80.60397012554654,6.082762530298219,35.805027579936315,65.76473218982953,46.52956049652737,36.0,92.61209424259879,59.21148537234985,91.6624241442479,28.231188426986208,93.30058949438637
f_55,19.313207915827967,129.5569372901351,68.35202996254024,71.7007670809734,7.810249675906654,87.96590248499699,30.265491900843113,52.773099207835045,95.08417323613851,90.24411338142782,90.27181176868004,22.360679774997898,33.28663395418648,76.4198926981712,62.80127387243033,50.566787519082126,79.92496481075234,64.38167441127949,13.152946437965905,48.05205510693585,62.609903369994115,82.46211251235322,36.05551275463989,86.09297300012354,51.24451190127583,65.45991139621256,34.058772731852805,127.40486646906389,73.49829930005184,93.47192091746055,109.04127658827184,95.77577981932593,43.829214001622255,31.064449134018133,9.055385138137417,121.51131634543344,114.80853626799707,62.07253821135398,70.178344238091,58.180752831155424,84.59905436823747,54.57105459856901,64.40496875241847,106.83164325236227,104.63746938836012,75.95393340703298,114.0175425099138,22.80350850198276,91.4166286842826,69.2314957226839,57.28001396647874,98.49365461794989,64.93843238021688,106.96261028976434,107.91200118615167,0.0,70.06425622241343,73.60027173862879,65.00769185258002,97.0,33.95585369269929,104.6900186264192,56.08029957123981,53.75872022286245,85.07055894961546,85.44003745317531,64.1248781675256,40.45985664828782,67.11929677819934,80.7093550959243,61.84658438426491,71.7007670809734,65.5133574166368,125.15989773086265,93.26306878931231,108.30050784737807,112.43220179290273,82.37718130647589,100.22474744293447,85.80209787645055,72.11102550927978,91.96738552334735,126.50691680694776,9.899494936611665,62.16912416947821,27.16615541441225,75.0066663703967,56.43580423808985,78.40918313565064,94.03190947758107,130.4837154590564,26.92582403567252,96.56603957913983,95.80187889597991,112.80514172678478,95.90099061010788,78.26237921249263,74.96665925596525,103.94229168149026,100.42410069301094,60.0,120.6731121667126,79.93122043357026,97.25224933131366,61.91122676865643,69.0,94.79451460923254,89.05054744357274
f_56,52.952809179494906,93.68030742904295,27.65863337187866,13.038404810405298,65.62011886609167,106.53168542738823,40.607881008493905,67.94115100585212,25.019992006393608,29.206163733020468,60.0,48.010415536631214,46.95742752749558,100.42410069301094,88.45903006477066,33.94112549695428,76.32168761236873,7.211102550927978,69.85699678629192,78.10249675906654,34.0147027033899,25.079872407968907,78.39005038906404,17.46424919657298,20.615528128088304,43.08131845707603,56.08029957123981,92.17917335276988,70.26378868236469,46.17358552246078,68.6804193347711,76.4198926981712,65.29931086925804,48.33218389437829,61.1310068623117,83.5224520712844,94.0,10.0,8.0,36.359317925395686,82.28000972289685,23.345235059857504,44.77722635447622,81.05553651663777,85.14693182963201,97.20082304178294,75.69015788066504,54.70831746635972,97.16995420396162,16.1245154965971,53.25410782277739,77.1621668954417,89.27485648266257,83.00602387778854,94.76286192385707,70.06425622241343,0.0,48.27007354458868,6.4031242374328485,68.0294054067798,71.69379331573968,79.02531240052139,57.201398584300364,75.66372975210778,31.016124838541646,29.546573405388315,94.04786015641186,48.60041152089147,96.20810776644555,74.33034373659252,47.41307836451879,13.038404810405298,69.1158447825099,93.74433316206373,25.079872407968907,76.6550715869472,83.48652585896721,76.21679604916491,49.658836071740545,74.46475676452586,69.77822009767804,66.06814663663572,87.5956619930462,63.788713735268246,86.37129152675674,73.40980860893181,104.1393297462587,17.204650534085253,51.62363799656123,54.74486277268398,92.65527507918802,69.35416353759881,99.36800289831733,60.40695324215582,77.6659513557904,77.52418977325722,80.95677859203639,15.524174696260024,94.72592042308166,65.62011886609167,94.17536832951598,77.62087348130012,59.22837157984339,28.792360097775937,38.91015291668744,3.1622776601683795,68.00735254367721,19.924858845171276
f_57,55.226805085936306,56.72741841473134,20.615528128088304,36.05551275463989,66.03029607687671,62.96824596572466,49.4064773081425,35.12833614050059,60.0,37.64306044943742,17.029386365926403,60.60528029800704,40.45985664828782,60.207972893961475,52.20153254455275,26.419689627245813,29.410882339705484,51.24451190127583,64.88451279003334,49.09175083453431,16.278820596099706,31.89043743820395,57.55866572463264,48.25971404805462,39.81205847478876,8.602325267042627,41.14608122288197,54.67174773134658,24.758836806279895,25.179356624028344,35.510561809129406,29.154759474226502,39.319206502675,42.638011210655684,65.94694837519019,48.104053883222775,48.27007354458868,41.10960958218893,40.52159917870962,17.88854381999832,34.9857113690718,31.575306807693888,9.219544457292887,36.76955262170047,38.47076812334269,56.302753041036986,40.45985664828782,50.80354318352215,50.47771785649585,32.28002478313795,19.235384061671343,30.59411708155671,52.0,37.94733192202055,47.01063709417264,73.60027173862879,48.27007354458868,0.0,43.41658669218482,24.698178070456937,52.172789842982326,34.539832078341085,23.021728866442675,42.579337712087536,28.42534080710379,30.479501308256342,58.52349955359813,33.28663395418648,59.61543424315552,26.92582403567252,12.083045973594572,36.05551275463989,27.730849247724095,53.53503525729669,50.24937810560445,35.805027579936315,41.182520563948,28.653097563788805,32.0624390837628,26.248809496813376,24.839484696748443,20.615528128088304,53.075418038862395,63.8200595424354,49.9799959983992,58.52349955359813,65.76473218982953,37.12142238654117,5.0,21.18962010041709,57.28001396647874,55.02726596879042,51.884487084291386,22.20360331117452,39.6232255123179,30.066592756745816,35.38361202590826,35.34119409414458,46.52956049652737,26.90724809414742,61.1310068623117,47.16990566028302,11.045361017187261,53.03772242470448,13.416407864998739,45.12205669071391,23.259406699226016,50.80354318352215
f_58,47.38143096192854,91.4166286842826,23.021728866442675,10.816653826391969,60.207972893961475,100.4987562112089,35.12833614050059,61.61980201201558,30.4138126514911,29.832867780352597,56.22277118748239,43.289721643826724,40.718546143004666,94.2019108086455,82.13403679352427,27.586228448267445,70.83784299369935,8.06225774829855,64.13267497929586,71.7007670809734,28.460498941515414,24.20743687382041,72.069410986909,21.213203435596427,14.560219778561036,37.64306044943742,49.73932046178355,89.81091247727082,64.62197768561404,44.28317965096906,66.48308055437865,72.06247289678588,58.89821729050889,42.15447781671598,56.0,81.34494452638098,90.13878188659973,3.605551275463989,6.4031242374328485,30.4138126514911,76.84399781375251,16.97056274847714,39.21734310225516,77.41446893184762,81.0,91.02197536858887,73.38937252763509,48.76474136094644,91.54780172128656,12.36931687685298,47.16990566028302,73.0,82.97590011563598,79.22752047110903,90.27181176868004,65.00769185258002,6.4031242374328485,43.41658669218482,0.0,64.38167441127949,65.36818798161687,75.32595834106593,51.03920062069938,69.31089380465383,29.68164415931166,28.600699292150182,87.69264507357501,42.20189569201838,89.87213138676528,68.96375859826666,41.6293165929973,10.816653826391969,63.13477647065839,90.95603333479313,28.635642126552707,73.54590403278758,80.23091673413684,70.8801805866774,48.54894437575342,69.42621983083913,64.07807737440318,62.03224967708329,85.61541917201598,58.309518948453004,80.05623023850174,67.23094525588644,97.83659846908007,10.816653826391967,47.095647357266465,51.92301994298868,90.62008607367353,63.15853069855251,93.92017887546851,57.271284253105414,75.0,73.10950690573696,75.23961722390672,14.212670403551895,89.94442728707543,62.5859409132754,87.78382538941898,76.02631123499285,54.45181356024793,32.55764119219941,33.24154027718932,4.123105625617661,64.1248781675256,24.08318915758459
f_59,79.2464510246358,32.55764119219941,41.773197148410844,55.00909015790027,89.27485648266257,62.96824596572466,74.06078584514209,51.264022471905186,72.73238618387272,47.75981574503821,8.246211251235321,85.21150157109074,64.38167441127949,64.93843238021688,62.07253821135398,51.10772935672255,30.14962686336267,72.44308110509934,87.20091742636656,64.5600495662759,40.311288741492746,45.70557952810576,75.76938695805846,62.5859409132754,63.56886030125127,33.28663395418648,63.41135544995076,30.4138126514911,31.25699921617557,26.832815729997478,17.11724276862369,12.806248474865697,58.137767414994535,66.48308055437865,89.80534505250787,25.059928172283335,26.076809620810597,62.80127387243033,60.03332407921454,42.5440947723653,32.28002478313795,55.362442142665635,33.60059523282288,13.038404810405298,18.384776310850235,60.8276253029822,18.681541692269406,74.27651041883968,46.06517122512408,52.15361924162119,40.0,11.40175425099138,61.00819617067857,15.033296378372908,29.5296461204668,97.0,68.0294054067798,24.698178070456937,64.38167441127949,0.0,71.55417527999327,11.0,42.190046219457976,56.753854494650845,40.024992192379,42.20189569201838,68.00735254367721,56.586217403180434,68.0294054067798,27.073972741361768,35.38361202590826,55.00909015790027,39.05124837953327,28.844410203711913,61.68468205316454,11.313708498984761,16.55294535724685,27.294688127912362,29.832867780352597,21.37755832643195,32.38826948140329,5.385164807134504,30.01666203960727,87.11486669908874,60.13318551349163,78.77182237323191,71.7007670809734,60.166435825965294,19.72308292331602,15.652475842498529,33.60059523282288,75.8023746329889,44.654227123532216,9.433981132056603,16.1245154965971,14.212670403551895,37.33630940518894,53.03772242470448,32.01562118716424,7.615773105863909,72.17340230306452,27.294688127912362,17.204650534085253,63.15853069855251,38.07886552931954,65.06919393998976,3.0,64.28841264178172
f_60,27.85677655436824,103.24727599312246,56.71860364994893,67.06713054842886,27.16615541441225,54.230987451824994,36.40054944640259,21.2602916254693,94.54099639838793,81.04936767180853,66.48308055437865,39.56008088970496,25.0,43.0,29.068883707497267,39.84971769034255,48.79549159502341,68.81860213634101,20.8806130178211,14.142135623730951,48.25971404805462,73.16419889536138,6.708203932499369,83.21658488546619,51.31276644267,46.17358552246078,15.652475842498529,101.01980003939822,43.278170016764804,76.4198926981712,86.37708029332781,67.20119046564577,13.416407864998739,24.08318915758459,32.01562118716424,96.60227740586657,84.8999411071645,61.773780845922005,68.0294054067798,43.289721643826724,52.630789467763066,49.24428900898052,44.28317965096906,79.05694150420949,75.16648189186454,42.190046219457976,89.96110270555825,21.470910553583888,57.77542730261716,63.245553203367585,32.984845004941285,70.21395872616783,31.144823004794873,78.60025445251433,76.57675887630658,33.95585369269929,71.69379331573968,52.172789842982326,65.36818798161687,71.55417527999327,0.0,77.10382610480494,29.732137494637012,20.12461179749811,73.33484846919642,74.54528824815154,31.25699921617557,24.041630560342615,34.23448553724738,50.24937810560445,40.44749683231337,67.06713054842886,34.713109915419565,97.65244492586962,88.88756943465155,82.365041127896,85.14693182963201,51.62363799656123,83.48652585896721,56.08029957123981,41.86884283091664,66.18912297349165,101.53324578678651,26.019223662515376,28.284271247461902,7.810249675906654,42.579337712087536,54.589376255824725,56.04462507680822,73.24616030891995,104.80935072788114,7.0710678118654755,63.071388124885914,73.05477397131553,87.65842800324451,67.00746227100382,45.803929962395145,69.26037828369117,72.00694410957877,76.69419795525604,28.160255680657446,97.86214794290998,54.62600113499065,92.72000862812729,45.0111097397076,69.35416353759881,68.8839603971781,86.37708029332781
f_61,87.6184911990614,26.40075756488817,52.61178575186362,66.007575322837,96.89685237405806,60.01666435249463,83.35466393669883,56.08029957123981,83.24061508662703,58.240879114244144,19.1049731745428,94.33981132056604,72.80109889280519,64.0,63.56099432828282,60.83584469702052,31.04834939252005,83.38465086573187,94.17536832951598,68.4470598345904,50.59644256269407,56.568542494923804,80.62257748298549,73.348483283569,74.04052944165107,42.95346318982906,70.71067811865476,24.166091947189145,34.438350715445125,37.0,21.400934559032695,10.44030650891055,63.8200595424354,74.81310045707235,97.94896630388705,22.02271554554524,15.132745950421556,73.68174807915459,71.02816342831905,52.392747589718944,31.064449134018133,65.80273550544841,42.941821107167776,2.23606797749979,9.219544457292887,60.00833275470999,18.973665961010276,82.21921916437786,42.20189569201838,63.12685640834652,47.4236228055175,7.280109889280518,62.16912416947821,4.123105625617661,20.518284528683193,104.6900186264192,79.02531240052139,34.539832078341085,75.32595834106593,11.0,77.10382610480494,0.0,48.83646178829912,60.41522986797286,50.80354318352215,52.952809179494906,69.05070600652827,64.66065264130884,68.59300255857006,28.460498941515414,44.10215414239989,66.007575322837,42.941821107167776,20.615528128088304,72.12489168102785,8.54400374531753,8.06225774829855,27.892651361962706,38.948684188300895,22.135943621178654,35.77708763999664,13.92838827718412,26.30589287593181,94.79451460923254,61.84658438426491,84.62860036654276,71.00704190430693,70.83078426785913,29.732137494637012,25.96150997149434,28.460498941515414,82.00609733428362,39.56008088970496,19.6468827043885,14.317821063276353,11.180339887498949,37.48332962798263,64.03124237432849,24.413111231467404,15.652475842498529,73.7563556583431,27.892651361962706,25.238858928247925,73.38937252763509,47.92702786528704,76.05918747922567,11.40175425099138,74.95331880577403
f_62,40.24922359499622,74.4043009509531,33.83784863137726,48.104053883222775,48.27007354458868,49.64876634922564,39.45883931389772,12.649110640673518,75.43208866258443,56.859475903318,36.76955262170047,49.040799340956916,26.248809496813376,43.278170016764804,32.202484376209235,24.166091947189145,25.709920264364882,57.30619512757761,45.34313619501854,26.30589287593181,25.0,49.64876634922564,34.713109915419565,63.41135544995076,40.85339643163099,18.973665961010276,22.02271554554524,72.20110802473879,18.681541692269406,48.041648597857254,56.64803615307419,39.698866482558415,16.492422502470642,27.85677655436824,49.92995093127971,67.23094525588644,58.82176467941097,47.70744176750625,50.99019513592785,21.213203435596427,31.400636936215164,34.48187929913333,16.76305461424021,50.93132631298737,48.60041152089147,40.0,60.37383539249432,34.132096331752024,43.289721643826724,43.86342439892262,4.47213595499958,42.44997055358225,32.64965543462902,50.93132631298737,52.80151512977634,56.08029957123981,57.201398584300364,23.021728866442675,51.03920062069938,42.190046219457976,29.732137494637012,48.83646178829912,0.0,20.615528128088304,48.104053883222775,49.76946855251722,38.27531841800928,17.72004514666935,40.0,25.632011235952593,12.649110640673518,48.104053883222775,13.152946437965905,69.42621983083913,67.4166151627327,53.25410782277739,56.72741841473134,27.51363298439521,55.00909015790027,30.01666203960727,17.46424919657298,36.89173349139343,72.20110802473879,46.22769732530488,30.0,36.6742416417845,47.4236228055175,41.182520563948,26.476404589747453,43.73785545725808,75.71657678474378,33.61547262794322,47.01063709417264,43.32435804486894,58.309518948453004,39.824615503479755,27.018512172212592,49.040799340956916,49.64876634922564,47.01063709417264,39.81205847478876,68.15423684555495,25.059928172283335,70.83078426785913,20.248456731316587,54.20332093147061,39.66106403010388,66.40030120413611
f_63,44.01136216933077,86.81589716175259,54.20332093147061,67.80117993073571,46.57252408878007,36.22154055254967,48.76474136094644,8.06225774829855,95.44108130150245,77.47257579298626,53.33854141237835,55.226805085936306,34.785054261852174,26.570660511172846,13.038404810405298,41.72529209005013,30.23243291566195,74.65252842335616,40.85339643163099,8.06225774829855,45.27692569068709,70.21395872616783,21.213203435596427,83.48652585896721,57.201398584300364,39.56008088970496,25.495097567963924,84.581321815162,26.0,67.7421582177598,72.99315036357864,50.08991914547278,12.36931687685298,35.17101079013795,50.635955604688654,81.27115109311545,66.40030120413611,65.79513659838392,70.178344238091,41.048751503547585,33.24154027718932,52.3450093132096,37.33630940518894,62.16912416947821,57.14017850864661,24.515301344262525,75.43208866258443,37.013511046643494,37.69615364994153,63.60031446463138,25.079872407968907,53.225933528685054,14.317821063276353,61.29437168288782,57.28001396647874,53.75872022286245,75.66372975210778,42.579337712087536,69.31089380465383,56.753854494650845,20.12461179749811,60.41522986797286,20.615528128088304,0.0,68.70953354520753,70.3846574190711,18.384776310850235,28.653097563788805,20.615528128088304,32.2490309931942,33.24154027718932,67.80117993073571,17.72004514666935,80.52949770115296,87.8179936004006,66.73080248281148,68.4470598345904,33.28663395418648,74.54528824815154,38.47076812334269,24.698178070456937,51.419840528729765,86.03487664894976,45.12205669071391,11.180339887498949,27.784887978899608,28.844410203711913,58.7962583843564,45.09988913511872,62.0,88.76936408468859,26.92582403567252,42.95346318982906,60.29925372672534,72.42237223399962,49.64876634922564,26.1725046566048,69.06518659932803,52.40229002629561,62.96824596572466,19.235384061671343,83.95236744726142,41.19465984809196,91.30169768410661,40.70626487409524,72.83543093852057,53.85164807134504,86.53323061113575
f_64,65.80273550544841,62.81719509815764,17.11724276862369,18.867962264113206,78.587530817554,91.35097153287424,55.54277630799526,60.74537019394976,33.1058907144937,9.219544457292887,32.89376840679705,66.18912297349165,53.600373133029585,88.48163651289458,79.60527620704548,35.35533905932738,57.3149195236284,37.12142238654117,80.06247560499239,74.04052944165107,25.079872407968907,6.082762530298219,79.63039620647382,22.561028345356956,36.61966684720111,29.154759474226502,59.0,61.39218191268331,53.150729063673246,15.297058540778355,37.8549864614954,50.695167422546305,62.369864518050704,55.731499172371095,76.21679604916491,52.630789467763066,65.92419889539804,29.832867780352597,23.706539182259394,30.066592756745816,62.48199740725323,30.870698080866262,31.38470965295043,52.61178575186362,58.240879114244144,84.62860036654276,44.91102314577124,64.13267497929586,78.10249675906654,18.384776310850235,43.657759905886145,50.59644256269407,79.64923100695951,54.91812087098393,68.9492567037528,85.07055894961546,31.016124838541646,28.42534080710379,29.68164415931166,40.024992192379,73.33484846919642,50.80354318352215,48.104053883222775,68.70953354520753,0.0,2.23606797749979,85.86617494683223,50.0,87.23531395025755,54.56189146281496,35.4682957019364,18.867962264113206,55.758407437802596,63.387695966961914,22.47220505424423,47.01063709417264,54.037024344425184,56.08029957123981,18.867962264113206,52.43090691567332,53.2634959423431,39.56008088970496,56.61271941887264,76.40026177965623,77.3692445355388,78.00640999302557,93.81364506296512,31.400636936215164,29.068883707497267,25.079872407968907,61.68468205316454,74.0,78.81624198095213,31.25699921617557,47.265209192385896,52.0,63.655321851358195,15.652475842498529,70.26378868236469,36.05551275463989,87.84645695758026,46.61544808322666,37.013511046643494,24.839484696748443,28.635642126552707,28.635642126552707,40.80441152620633,24.351591323771842
f_65,66.21933252457322,64.53681120105021,18.0,17.804493814764857,79.07591289387686,93.43446901438462,55.71355310873648,62.39390995922599,30.870698080866262,7.211102550927978,35.11409973215888,66.2117814289874,54.3323108288245,90.44335243676011,81.41252974819048,36.124783736376884,59.464274989274024,35.84689665786984,80.75270893288967,75.58438992278762,26.30589287593181,4.47213595499958,80.89499366462674,20.396078054371138,36.359317925395686,30.870698080866262,60.03332407921454,63.150613615387776,55.226805085936306,17.11724276862369,39.6232255123179,52.92447448959697,63.788713735268246,56.43580423808985,76.53757247260981,54.3415126767741,68.06614430096654,29.0,22.47220505424423,31.25699921617557,64.66065264130884,31.016124838541646,33.1058907144937,54.74486277268398,60.440052945046304,86.6083136886985,46.69047011971501,64.77653896280658,80.2807573457052,17.804493814764857,45.31004303683677,52.81098370604357,81.49233092751734,57.0701322935211,71.16881339463234,85.44003745317531,29.546573405388315,30.479501308256342,28.600699292150182,42.20189569201838,74.54528824815154,52.952809179494906,49.76946855251722,70.3846574190711,2.23606797749979,0.0,87.65842800324451,51.03920062069938,89.06739021662193,56.72741841473134,37.16180835212409,17.804493814764857,57.688820407423826,65.27633568147036,20.248456731316587,49.040799340956916,56.08029957123981,58.25804665451803,20.12461179749811,54.644304369257,55.31726674375732,41.78516483155236,58.240879114244144,76.90253571892151,79.17701686727027,79.05694150420949,95.71833680126291,31.064449134018133,31.240998703626616,27.16615541441225,63.324560795950255,75.02666192761077,81.02468759581859,33.37663853655727,49.16299421312742,54.230987451824994,65.76473218982953,14.422205101855956,72.49827584156743,38.118237105091836,89.55445270895244,48.104053883222775,39.20459156782532,22.67156809750927,30.083217912982647,27.294688127912362,43.01162633521314,22.135943621178654
f_66,58.69412236331676,94.83142938920619,72.11102550927978,86.05230967266364,58.008620049092706,24.698178070456937,65.39113089708727,26.248809496813376,113.6001760562016,94.82615672903758,66.37017402418047,70.3420215802759,51.884487084291386,12.649110640673518,6.324555320336759,60.108235708594876,38.2099463490856,92.9569792968769,51.03920062069938,18.027756377319946,63.245553203367585,87.8179936004006,28.071337695236398,101.6070863670443,75.43208866258443,56.824290580701486,42.04759208325728,92.64987857520376,37.12142238654117,83.24061508662703,85.00588214941364,58.69412236331676,29.68164415931166,51.894122981316485,63.198101237299845,90.93404203047393,71.30918594402827,84.17244204607586,88.52683209061533,59.20304046246274,38.3275357934736,70.7248188403477,54.589376255824725,70.40596565632774,63.60031446463138,13.601470508735444,86.20904824900923,51.92301994298868,34.828149534535996,81.83520025025906,42.720018726587654,61.814237842102365,7.0,68.8839603971781,60.37383539249432,64.1248781675256,94.04786015641186,58.52349955359813,87.69264507357501,68.00735254367721,31.25699921617557,69.05070600652827,38.27531841800928,18.384776310850235,85.86617494683223,87.65842800324451,0.0,46.61544808322666,3.0,41.10960958218893,50.60632371551998,86.05230967266364,31.04834939252005,87.64131445842195,105.6882207249228,76.53103945458993,76.68767828015137,41.30375285612676,89.73850901368932,47.265209192385896,36.22154055254967,63.00793600809346,95.35197952848173,57.07889277132134,8.54400374531753,37.013511046643494,11.40175425099138,77.15568676384133,60.166435825965294,76.11832893594026,97.29337079164233,38.118237105091836,40.45985664828782,73.33484846919642,82.49242389456137,57.87054518492115,31.575306807693888,87.20091742636656,54.589376255824725,75.02666192761077,5.656854249492381,95.13148795220224,54.74486277268398,109.07795377618706,58.52349955359813,91.21951545584969,65.00769185258002,104.62313319720452
f_67,23.021728866442675,89.1403387922662,33.06055050963308,43.08131845707603,32.802438933713454,63.60031446463138,22.02271554554524,22.135943621178654,70.68238818828917,57.3149195236284,49.8196748283246,31.32091952673165,8.54400374531753,55.036351623268054,41.677331968349414,15.811388300841896,43.41658669218482,46.66904755831214,31.78049716414141,29.698484809834994,25.079872407968907,49.36598018878993,30.675723300355934,59.23681287847954,29.0,25.495097567963924,9.0,87.0,36.40054944640259,55.08175741568164,68.79680225126747,56.302753041036986,17.029386365926403,10.295630140987,33.301651610693426,81.05553651663777,75.8023746329889,38.600518131237564,44.294469180700204,20.09975124224178,49.03060268852505,25.553864678361276,24.186773244895647,66.84309986827361,65.5133574166368,52.55473337388365,73.60027173862879,17.69180601295413,60.0,39.21734310225516,17.4928556845359,58.82176467941097,42.941821107167776,67.20119046564577,70.3846574190711,40.45985664828782,48.60041152089147,33.28663395418648,42.20189569201838,56.586217403180434,24.041630560342615,64.66065264130884,17.72004514666935,28.653097563788805,50.0,51.03920062069938,46.61544808322666,0.0,49.09175083453431,43.32435804486894,21.400934559032695,43.08131845707603,30.14962686336267,84.95881355103778,64.8459713474939,67.89698078707183,72.24956747275377,45.221676218380054,62.0966987850401,47.4236228055175,35.17101079013795,51.62363799656123,86.05230967266364,30.610455730027933,39.824615503479755,28.0178514522438,57.4543296888929,31.400636936215164,38.01315561749642,54.120236510939236,90.02777349240623,24.0,64.1248781675256,55.47071299343465,72.34638899074369,56.60388679233962,44.181444068749045,45.221676218380054,67.35725647619564,60.0,46.010868281309364,80.45495634204272,39.6232255123179,68.6804193347711,22.80350850198276,46.04345773288535,54.45181356024793,62.39390995922599
f_68,61.61168720299745,94.14881836751856,73.81734213584231,87.96590248499699,61.00819617067857,21.93171219946131,68.15423684555495,28.284271247461902,115.42096863222038,96.25487000666512,66.75327707311455,73.24616030891995,54.56189146281496,9.848857801796104,7.810249675906654,62.289646009589745,38.01315561749642,95.26804291051643,54.037024344425184,20.8806130178211,65.0,89.35882720806042,31.064449134018133,103.40696301506973,77.80102827083971,58.309518948453004,44.77722635447622,91.98369420718001,37.48332962798263,84.11896337925236,85.09406559801923,58.309518948453004,32.2490309931942,54.62600113499065,66.18912297349165,90.55385138137417,70.22819946431775,86.37129152675674,90.55385138137417,61.07372593840988,37.656340767525464,72.91776189653656,56.08029957123981,69.87131027825369,62.81719509815764,11.313708498984761,86.05230967266364,54.817880294662984,33.015148038438355,83.73768566183328,44.40720662234904,61.40032573203501,7.615773105863909,68.24954212300622,59.09314681077663,67.11929677819934,96.20810776644555,59.61543424315552,89.87213138676528,68.0294054067798,34.23448553724738,68.59300255857006,40.0,20.615528128088304,87.23531395025755,89.06739021662193,3.0,49.09175083453431,0.0,41.0,52.15361924162119,87.96590248499699,31.953090617340916,86.83317338436964,107.33592129385204,76.23647421018367,76.11832893594026,41.048751503547585,90.52071586106685,47.042533945356304,36.6742416417845,63.12685640834652,94.89467845985885,60.07495318350236,10.0,40.01249804748511,8.54400374531753,79.39773296511683,61.032778078668514,76.68767828015137,96.6902270139025,41.10960958218893,38.600518131237564,73.68174807915459,82.21921916437786,57.42821606144492,31.144823004794873,89.02246907382428,53.225933528685054,75.16648189186454,8.06225774829855,95.02105029939419,55.31726674375732,110.6752004741803,60.21627686929839,93.34880824091971,65.03076195155643,106.40018796975878
